Year,country,iso_code,population,gdp,energy_per_capita,Temperature anomaly,co2,co2_per_capita,co2_including_luc,land_use_change_co2,coal_co2,oil_co2,gas_co2,share_global_co2,temperature_change_from_co2,Continent
1995,Tajikistan,TJK,5948588.0,9460376115.0,5381.158203125,-0.674776,2.43478798866272,0.4093051850795746,1.2732267379760742,-1.1615612506866455,0.0512959994375705,0.6705120205879211,1.674448013305664,0.0103534692898392,0.0002729481493588,Asia
1996,Tajikistan,TJK,6066524.0,8989080428.0,6201.64501953125,-1.1800476,2.823649883270264,0.4654477536678314,2.366309404373169,-0.4573405086994171,0.0219839997589588,0.6302080154418945,2.147104024887085,0.0116518568247556,0.0002749179257079,Asia
1997,Tajikistan,TJK,6139829.0,9105132518.0,6033.03857421875,-0.04284978,2.150429964065552,0.3502426445484161,0.8983312249183655,-1.252098798751831,0.0622880011796951,0.6302080154418945,1.43995201587677,0.0088203512132167,0.0002763301308732,Asia
1998,Tajikistan,TJK,6176403.0,9509161527.0,6204.15966796875,0.31496114,2.4965999126434326,0.4042158424854278,1.3171217441558838,-1.1794782876968384,0.0476320013403892,0.9672960042953492,1.4729280471801758,0.010275887325406,0.0002779599744826,Asia
1999,Tajikistan,TJK,6208373.0,9907046803.0,7124.431640625,-0.48153356,2.5189130306243896,0.4057283699512481,1.546926975250244,-0.971985936164856,0.0329760015010833,1.0039360523223877,1.4656000137329102,0.0101414611563086,0.0002795649925246,Asia
2000,Tajikistan,TJK,6284737.0,10735320878.0,5018.3017578125,-0.52766496,2.2364630699157715,0.3558562695980072,1.2723546028137207,-0.9641083478927612,0.0439679995179176,0.7291359901428223,1.4362879991531372,0.0087664956226944,0.0002809856960084,Asia
2001,Tajikistan,TJK,6407376.0,11697951502.0,5201.64990234375,0.2698435,2.2873969078063965,0.3569943308830261,1.4096492528915403,-0.8777478337287903,0.0659520030021667,0.7804319858551025,1.4069759845733645,0.0089028039947152,0.0002824177790898,Asia
2002,Tajikistan,TJK,6531674.0,12792791823.0,5083.21728515625,0.22008497,1.8724009990692136,0.2866647839546203,1.0245513916015625,-0.8478495478630066,0.0806080028414726,0.7694399952888489,0.9782879948616028,0.0071287923492491,0.0002837572537828,Asia
2003,Tajikistan,TJK,6658575.0,14027448844.0,5249.37255859375,-0.44358858,2.0717039108276367,0.3111332058906555,1.2197872400283811,-0.8519166111946106,0.1062560006976127,0.8317279815673828,1.0515680313110352,0.0074918703176081,0.0002853543846867,Asia
2004,Tajikistan,TJK,6790555.0,15391086914.0,5403.8466796875,0.08238149,2.5615100860595703,0.3772165775299072,1.86582624912262,-0.6956836581230164,0.1612160056829452,1.0772160291671753,1.2274399995803833,0.0089531913399696,0.0002871942706406,Asia
2005,Tajikistan,TJK,6924722.0,16469329106.0,5358.0234375,-0.5036985,2.440517902374268,0.3524355292320251,2.03725814819336,-0.4032598435878753,0.1687989979982376,0.9173880219459534,1.229300022125244,0.0082452856004238,0.0002892242628149,Asia
2006,Tajikistan,TJK,7057566.0,17531184155.0,5168.55712890625,0.7354587,2.656229019165039,0.3763661682605743,2.1764283180236816,-0.479800820350647,0.1758719980716705,1.1101919412612915,1.231104016304016,0.0086821457371115,0.0002911522751674,Asia
2007,Tajikistan,TJK,7194479.0,18731098417.0,4449.11962890625,0.61475796,3.228766918182373,0.4487839937210083,2.910658597946167,-0.318108469247818,0.3114399909973144,1.524224042892456,1.2384320497512815,0.0102502964437007,0.000293345801765,Asia
2008,Tajikistan,TJK,7338402.0,20202934540.0,4006.238037109375,0.15100266,2.8970179557800293,0.3947750329971313,3.279209852218628,0.3821918368339538,0.3407520055770874,1.4729280471801758,0.9892799854278564,0.0090391533449292,0.0002955854870378,Asia
2009,Tajikistan,TJK,7490232.0,20969201626.0,3501.676513671875,-0.44433418,2.4449539184570312,0.3264189958572387,1.865858793258667,-0.579095184803009,0.307776004076004,1.5975040197372437,0.4433439970016479,0.0077585531398653,0.0002966767351608,Asia
2010,Tajikistan,TJK,7652144.0,22275913223.0,3551.285400390625,0.3128095,2.5347859859466557,0.3312517404556274,1.7266907691955566,-0.8080951571464539,0.337579995393753,1.6878999471664429,0.366934984922409,0.0076079326681792,0.0002974729577545,Asia
2011,Tajikistan,TJK,7824788.0,23719353153.0,3452.973388671875,0.25347838,2.342442035675049,0.2993617355823517,1.4114562273025513,-0.9309858083724976,0.3669799864292145,1.4569100141525269,0.3706499934196472,0.0067936270497739,0.0002980638237204,Asia
2012,Tajikistan,TJK,8014087.0,25498307279.0,3733.259521484375,-0.8876423,2.9344799518585205,0.3661652207374573,3.8985884189605713,0.9641083478927612,0.7034879922866821,1.8356640338897705,0.2711359858512878,0.0083950860425829,0.0002994403475895,Asia
2013,Tajikistan,TJK,8216733.0,27385180748.0,3851.427978515625,0.6631383,2.908284902572632,0.3539466261863708,4.869257926940918,1.960972785949707,0.8756960034370422,1.8356640338897705,0.0073279999196529,0.0082444148138165,0.0003010822401847,Asia
2014,Tajikistan,TJK,8425559.0,29219994834.0,4155.9306640625,-0.20875339,4.606222152709961,0.5466963052749634,7.223013877868652,2.6167922019958496,1.479058027267456,2.5517420768737797,0.0073219998739659,0.0129878241568803,0.0003036989073734,Asia
2015,Tajikistan,TJK,8643839.0,30973186706.0,3965.985595703125,0.6123005,5.306567192077637,0.6139132380485535,8.313098907470703,3.0065317153930664,1.757485032081604,2.8412671089172363,0.0073230001144111,0.0149888098239898,0.0003068525111302,Asia
2016,Tajikistan,TJK,8865623.0,33110336724.0,4194.634765625,1.3519081,6.015883922576904,0.6785630583763123,9.401089668273926,3.38520622253418,2.2409050464630127,2.7791619300842285,0.0073230001144111,0.0169974658638238,0.0003104506758973,Asia
2017,Tajikistan,TJK,9085942.0,35461181351.0,4154.55078125,0.8208104,6.879487991333008,0.7571573853492737,8.730504035949707,1.8510162830352783,2.9621379375457764,2.371910095214844,0.0036659999750554,0.019123176112771,0.0003140128101222,Asia
2018,Tajikistan,TJK,9307345.0,38156222428.0,4368.40625,0.5583949,8.080877304077148,0.8682258725166321,9.117423057556152,1.0365456342697144,3.142241954803467,2.9298300743103027,0.1098690032958984,0.021998357027769,0.0003178264887537,Asia
2019,Tajikistan,TJK,9529970.0,40979787244.0,4632.5888671875,0.7667025,8.714167594909668,0.9143961668014526,9.377608299255373,0.6634405255317688,3.423659086227417,2.93613600730896,0.2785849869251251,0.0234968308359384,0.0003218102210666,Asia
2020,Tajikistan,TJK,9749312.0,42778793597.0,4753.29736328125,0.094800435,9.423311233520508,0.9665616154670716,9.847455978393556,0.4241446256637573,3.5261800289154053,3.3575680255889893,0.4435220062732696,0.0268025752156972,0.0003260381636209,Asia
2021,Tajikistan,TJK,9966912.0,46800009054.0,4666.23388671875,0.73903626,9.38433837890625,0.9415491819381714,9.636788368225098,0.2524496018886566,3.669802904129028,3.135081052780152,0.4651350080966949,0.025454668328166,0.0003302117111161,Asia
2022,Tajikistan,TJK,10182228.0,50544013546.0,4824.71240234375,1.4565905,10.520922660827637,1.0332633256912231,10.670377731323242,0.1494545638561248,4.191616058349609,3.706269025802612,0.4726560115814209,0.0280350316315889,0.000334913318511,Asia
1999,Tanzania,TZA,33300335.0,36215287065.0,384.204833984375,-0.38443533,2.4587550163269043,0.0738357454538345,72.82638549804688,70.36763000488281,0.197855994105339,1.9235999584198,0.0,0.0098992576822638,0.001700616790913,Africa
2000,Tanzania,TZA,34260142.0,39001698887.0,390.5871887207031,-0.24643786,2.571820974349976,0.075067438185215,67.69487762451172,65.12305450439453,0.2088479995727539,2.0261919498443604,0.0,0.0100810322910547,0.0017228208016604,Africa
2001,Tanzania,TZA,35198303.0,42445346863.0,428.2784118652344,-0.4501287,3.0408101081848145,0.0863908156752586,63.77383804321289,60.7330322265625,0.2051839977502823,2.4732000827789307,0.0,0.0118351718410849,0.0017449259757995,Africa
2002,Tanzania,TZA,36121301.0,46583070535.0,469.1162414550781,-0.3783299,3.485615968704224,0.0964975208044052,79.14318084716797,75.6575698852539,0.2088479995727539,2.865247964859009,0.0,0.0132707860320806,0.0017719658790156,Africa
2003,Tanzania,TZA,37089555.0,50824600990.0,473.1651306152344,0.17469104,3.687241077423096,0.0994145423173904,116.20450592041016,112.51726531982422,0.1465599983930587,3.066767930984497,0.0,0.0133341122418642,0.0018072911771014,Africa
2004,Tanzania,TZA,38109666.0,55891196644.0,591.4024047851562,-0.1205438,4.221282958984375,0.1107667312026023,138.34957885742188,134.12831115722656,0.1722079962491989,3.293936014175415,0.2454880028963089,0.0147545589134097,0.0018501409795135,Africa
2005,Tanzania,TZA,39182083.0,61018758994.0,653.08740234375,0.43483543,5.355816841125488,0.136690467596054,154.85867309570312,149.5028533935547,0.0806080028414726,4.0560479164123535,0.677839994430542,0.0180946178734302,0.0018978466978296,Africa
2006,Tanzania,TZA,40294900.0,65508013137.0,670.7108764648438,-0.010696411,5.876241207122803,0.1458308845758438,193.33248901367188,187.4562530517578,0.0476320013403892,4.345503807067871,0.9453120231628418,0.0192070733755826,0.0019579494837671,Africa
2007,Tanzania,TZA,41435508.0,72909539423.0,663.8475952148438,0.041190624,5.706145763397217,0.1377114951610565,189.1530303955078,183.44688415527344,0.0732330009341239,3.983898878097534,1.0179450511932373,0.0181151777505874,0.0020162800792604,Africa
2008,Tanzania,TZA,42570728.0,78993514738.0,675.05322265625,-0.26817766,5.988668918609619,0.1406757533550262,154.51675415039062,148.528076171875,0.2782959938049316,3.984021902084351,1.0509320497512815,0.0186855923384428,0.0020663351751863,Africa
2009,Tanzania,TZA,43633975.0,85446168824.0,649.7745361328125,0.2293288,5.80748176574707,0.1330954134464264,159.25035095214844,153.44287109375,0.2161760032176971,3.6017119884490967,1.242095947265625,0.0184288378804922,0.0021174957510083,Africa
2010,Tanzania,TZA,44758491.0,93371216148.0,742.129638671875,0.31284618,7.194108963012695,0.1607317179441452,181.45925903320312,174.26515197753906,0.2636750042438507,4.56670618057251,1.4721859693527222,0.0215924717485904,0.002177212620154,Africa
2011,Tanzania,TZA,46029371.0,103624510902.0,763.3844604492188,0.025630632,8.440308570861816,0.1833678930997848,144.2459259033203,135.8056182861328,0.4614650011062622,5.4313740730285645,1.6261160373687744,0.0244788620620965,0.0022284931037575,Africa
2012,Tanzania,TZA,47374261.0,108951852558.0,917.5880126953124,0.10845073,10.367499351501465,0.2188424468040466,136.6917724609375,126.32427978515624,0.267659991979599,7.252480983734131,1.8589529991149905,0.0296597834676504,0.0022770822979509,Africa
2013,Tanzania,TZA,48824134.0,116340969671.0,934.002197265625,0.17847681,11.251474380493164,0.2304490208625793,123.18370056152344,111.9322280883789,0.1684889942407608,8.296268463134766,1.8680340051651,0.031895712018013,0.0023241958115249,Africa
2014,Tanzania,TZA,50351506.0,124173043529.0,919.4258422851562,0.1516347,10.99743366241455,0.2184132039546966,131.65760803222656,120.6601791381836,0.6631839871406555,7.445248126983643,1.799023985862732,0.0310086514800786,0.0023755871225148,Africa
2015,Tanzania,TZA,52020958.0,131823350494.0,938.6185913085938,0.41602054,12.782671928405762,0.2457215785980224,124.83050537109376,112.0478286743164,0.9157389998435974,8.677543640136719,1.9743340015411377,0.0361056439578533,0.002424132078886,Africa
2016,Tanzania,TZA,53824012.0,140875654933.0,995.2734375,0.40854326,13.529452323913574,0.2513646185398102,122.2185287475586,108.68907928466795,0.8940160274505615,8.493151664733887,2.5648000240325928,0.0382265299558639,0.0024719398934394,Africa
2017,Tanzania,TZA,55652888.0,150417154803.0,866.515625,0.54685515,13.513486862182615,0.2428173571825027,127.33439636230467,113.82091522216795,1.1981279850006104,7.976528167724609,2.711359977722168,0.0375639572739601,0.0025189069565385,Africa
2018,Tanzania,TZA,57437134.0,160884699826.0,983.4789428710938,0.023820877,14.233062744140623,0.2478024512529373,122.891845703125,108.65878295898438,1.1724799871444702,8.189040184020996,3.143712043762207,0.0387462861835956,0.0025655808858573,Africa
2019,Tanzania,TZA,59174889.0,172128919031.0,1046.091064453125,0.5047409,16.19084930419922,0.2736101150512695,120.50438690185548,104.31353759765624,1.384992003440857,8.89252758026123,3.38919997215271,0.0436569079756736,0.0026129013858735,Africa
2020,Tanzania,TZA,60972803.0,180418650860.0,974.7799072265624,0.13379431,15.952437400817873,0.2616319954395294,93.62205505371094,77.66961669921875,1.231384038925171,9.169414520263672,3.034482955932617,0.0453732647001743,0.0026544267311692,Africa
2021,Tanzania,TZA,62830410.0,189343959556.0,1071.707763671875,0.18299007,17.677692413330078,0.2813556790351867,78.40962982177734,60.73193740844727,1.469264030456543,10.229887962341309,3.447824001312256,0.0479500852525234,0.0026912514586001,Africa
2022,Tanzania,TZA,64711822.0,198220407805.0,1187.171630859375,0.11853218,19.70238304138184,0.3044634461402893,87.443115234375,67.74073028564453,1.711087942123413,10.84689712524414,4.200228214263916,0.0525008104741573,0.0027308173011988,Africa
1972,Thailand,THA,37933932.0,109423360429.0,2383.79736328125,-0.6942865,21.771114349365234,0.5739219188690186,536.1060180664062,514.3349609375,0.4140320122241974,19.723312377929688,0.0115820001810789,0.1341859847307205,0.0043619563803076,Asia
1973,Thailand,THA,38947791.0,120382750742.0,2461.957275390625,-0.5830841,24.35712432861328,0.6253788471221924,574.5280151367188,550.1708984375,0.4433439970016479,22.14521598815918,0.0125639997422695,0.142628788948059,0.0045397859066724,Asia
1974,Thailand,THA,39952896.0,125775711386.0,2497.066650390625,-1.0854782,24.11639976501465,0.6036208271980286,440.7546081542969,416.6382446289063,0.6117950081825256,21.66195678710937,0.0125639997422695,0.141878604888916,0.0046804794110357,Asia
1975,Thailand,THA,40939999.0,132015456000.0,2689.723876953125,-0.9830055,24.25388526916504,0.5924251675605774,376.9109191894531,352.6570129394531,0.6301130056381226,21.775543212890625,0.0177459996193647,0.1427666842937469,0.0048024440184235,Asia
1976,Thailand,THA,41896511.0,144055671117.0,2775.513427734375,-1.1042734,28.56416702270508,0.681779146194458,374.4652404785156,345.9010925292969,0.7364640235900879,25.79455947875977,0.0094229998067021,0.1599114388227462,0.0049232710152864,Asia
1977,Thailand,THA,42843973.0,158271602285.0,2985.78076171875,-0.6570371,31.87763214111328,0.7440400719642639,374.3668823242188,342.4892578125,0.6301360130310059,28.95695304870605,0.0084809996187686,0.1736439913511276,0.0050451504066586,Asia
1978,Thailand,THA,43788976.0,173964911097.0,3115.91015625,-0.4736333,34.76005554199219,0.7938084006309509,347.2350158691406,312.4749450683594,0.7950050234794617,31.70860481262207,0.0188459996134042,0.182709738612175,0.0051603592000901,Asia
1979,Thailand,THA,44718436.0,183049030050.0,3242.67333984375,-0.16071892,36.395599365234375,0.8138835430145264,303.6014709472656,267.20587158203125,1.5388799905776978,32.54731369018555,0.0329799987375736,0.1865619122982025,0.0052632866427302,Asia
1980,Thailand,THA,45650031.0,191441891859.0,3184.2568359375,-0.15714677,39.75050735473633,0.870766282081604,338.91412353515625,299.1636047363281,1.7294080257415771,35.713008880615234,0.0329799987375736,0.2047961503267288,0.0053776027634739,Asia
1981,Thailand,THA,46575851.0,202771411523.0,3138.920166015625,-0.5870821,37.54053115844727,0.806008517742157,352.29620361328125,314.7556457519531,1.8466559648513796,32.48868942260742,0.5778669714927673,0.1988401263952255,0.0054942392744123,Asia
1982,Thailand,THA,47494577.0,213618825683.0,3154.517333984375,-0.6130624,37.35703659057617,0.7865537405014038,265.3414001464844,227.984375,2.57554292678833,29.56195640563965,2.492544889450073,0.1994530111551284,0.0055859931744635,Asia
1983,Thailand,THA,48423309.0,225512488773.0,3391.9384765625,-0.26794338,41.78458786010742,0.8629023432731628,237.72607421875,195.9414825439453,2.4510040283203125,33.40180206298828,2.9842350482940674,0.2210617065429687,0.005669904872775,Asia
1984,Thailand,THA,49351711.0,238519429062.0,3690.168701171875,-0.6627037,45.15464782714844,0.9149560928344728,336.9828491210937,291.82818603515625,2.7807540893554688,34.607383728027344,4.478261947631836,0.2320710718631744,0.0057811778970062,Asia
1985,Thailand,THA,50270754.0,249623873382.0,3785.337646484375,-0.58016986,47.86516952514648,0.9521474242210388,288.87908935546875,241.013916015625,5.979648113250732,33.02729415893555,5.752697944641113,0.2376048415899276,0.005880604032427,Asia
1986,Thailand,THA,51177832.0,263410245070.0,3956.22412109375,-0.6207463,48.96982955932617,0.9568562507629396,341.3564453125,292.3866271972656,6.107888221740723,34.20344161987305,5.609713077545166,0.2396013438701629,0.0059941024519503,Asia
1987,Thailand,THA,52074109.0,288520104468.0,4438.083984375,-0.10312843,53.81438827514648,1.0334192514419556,263.4603576660156,209.6459808349609,9.540209770202637,32.15216827392578,8.393038749694824,0.2549696862697601,0.0060867159627377,Asia
1988,Thailand,THA,52969595.0,326878379582.0,4910.51025390625,-0.2780342,60.731536865234375,1.1465357542037964,205.23208618164065,144.50054931640625,9.824299812316896,36.60921859741211,10.01749038696289,0.2770756483078003,0.0061643631197512,Asia
1989,Thailand,THA,53848955.0,366691705312.0,5589.666015625,-0.3644484,71.69589233398438,1.3314259052276611,193.11453247070312,121.41862487792967,11.963850021362305,43.90950012207031,10.339347839355469,0.3229513764381408,0.0062386975623667,Asia
1990,Thailand,THA,54738329.0,407627796816.0,6465.26416015625,-0.10676368,86.56326293945312,1.581401228904724,216.7958831787109,130.2326202392578,16.593669891357422,53.22148132324219,10.280438423156738,0.380796730518341,0.0063220593146979,Asia
1991,Thailand,THA,55637436.0,437871480572.0,7017.8095703125,-0.050082047,95.0448226928711,1.7082890272140503,181.0797119140625,86.03489685058594,19.42513084411621,56.49541091918945,13.128988265991213,0.4095772504806518,0.0063972799107432,Asia
1992,Thailand,THA,56528832.0,473484188457.0,7557.287109375,-0.41747522,105.5134506225586,1.866542100906372,170.92269897460938,65.40924835205078,20.790340423583984,62.41727828979492,14.07371711730957,0.4685233831405639,0.0064713731408119,Asia
1993,Thailand,THA,57408198.0,509703199590.0,8444.0947265625,-0.46662283,121.85505676269533,2.1226072311401367,205.29063415527344,83.43558502197266,23.108699798583984,70.67224884033203,16.00962257385254,0.5356296300888062,0.0065571828745305,Asia
1994,Thailand,THA,58260855.0,545365114818.0,9351.6787109375,-0.26869917,136.87002563476562,2.349262237548828,235.0043792724609,98.13434600830078,26.664379119873047,78.41866302490234,18.251678466796875,0.5957450866699219,0.0066539184190332,Asia
1995,Thailand,THA,59098231.0,584005907369.0,10407.5078125,-0.20701234,153.6500244140625,2.5999090671539307,257.6230773925781,103.97303771972656,30.33856964111328,88.77745819091797,18.955724716186523,0.653367280960083,0.0067591075785458,Asia
1996,Thailand,THA,59920059.0,611290639859.0,11614.82421875,-0.5361698,173.56581115722656,2.896622896194458,278.918212890625,105.35238647460938,36.77727890014648,96.91549682617188,22.270252227783203,0.7162232995033264,0.0068729943595826,Asia
1997,Thailand,THA,60724588.0,589240402273.0,12064.9482421875,-0.046342373,181.2027282714844,2.984009265899658,274.9071960449219,93.70445251464844,38.02402114868164,95.44010162353516,28.1478271484375,0.7432335615158081,0.0069855325855314,Asia
1998,Thailand,THA,61522632.0,539314649597.0,10972.201171875,0.68548983,159.7040252685547,2.595858335494995,254.40740966796875,94.70337677001952,30.63680076599121,85.41478729248047,30.14591407775879,0.6573342084884644,0.0070881582796573,Asia
1999,Thailand,THA,62299039.0,558464047703.0,11481.4951171875,-0.5670344,167.23471069335938,2.6843864917755127,256.496337890625,89.26163482666016,32.37297058105469,84.65370178222656,33.85633850097656,0.6733080148696899,0.0071928640827536,Asia
2000,Thailand,THA,63007815.0,579217712636.0,11771.4150390625,-0.4587296,167.35215759277344,2.6560540199279785,261.3418273925781,93.98966217041016,33.09959030151367,79.34713745117188,39.3198471069336,0.655987560749054,0.0072984443977475,Asia
2001,Thailand,THA,63651137.0,596448007832.0,12288.9951171875,-0.10934305,172.26683044433594,2.7064218521118164,269.7298889160156,97.46305847167967,36.80986022949219,75.16544342041016,42.53369903564453,0.6704817414283752,0.007407322525978,Asia
2002,Thailand,THA,64266433.0,630177413705.0,13194.1494140625,0.087930046,184.66546630859372,2.873435735702514,279.8307189941406,95.16525268554688,39.24367141723633,78.93773651123047,46.46877670288086,0.7030768990516663,0.0075215618126094,Asia
2003,Thailand,THA,64868164.0,672602585235.0,14054.5107421875,-0.034288883,191.08773803710935,2.945786237716675,288.7242736816406,97.63655090332033,39.90327072143555,83.85965728759766,49.470314025878906,0.6910276412963867,0.0076389894820749,Asia
2004,Thailand,THA,65452049.0,712165919937.0,15121.4697265625,-0.10160589,207.3306884765625,3.167673110961914,307.9349670410156,100.60427856445312,44.76274108886719,91.75305938720705,52.10193634033203,0.7246785163879395,0.0077644418925046,Asia
2005,Thailand,THA,66017415.0,739238460898.0,15467.392578125,0.22909515,214.3251495361328,3.2464940547943115,317.64361572265625,103.31846618652344,48.33264923095703,90.83865356445312,54.46209716796875,0.7240970730781555,0.0078938761726021,Asia
2006,Thailand,THA,66567685.0,773067090714.0,15668.2392578125,0.090138435,215.8246612548828,3.2421836853027344,318.642822265625,102.81817626953124,51.31309127807617,87.30780792236328,55.57892608642578,0.7054440975189209,0.0080241933465003,Asia
2007,Thailand,THA,67102388.0,811667437725.0,16074.7294921875,-0.010595004,224.0825653076172,3.3394126892089844,352.4187316894531,128.33615112304688,57.803001403808594,84.63279724121094,59.25314712524414,0.7113900184631348,0.0081660188734531,Asia
2008,Thailand,THA,67619835.0,822020817321.0,15950.123046875,-0.49958754,224.24874877929688,3.3163161277771,335.1353454589844,110.8865966796875,62.25080108642578,78.48361206054688,63.70021438598633,0.6996915340423584,0.0083047728985548,Asia
2009,Thailand,THA,68121077.0,812859746470.0,16278.564453125,-0.12698507,228.8362274169922,3.359257221221924,335.13775634765625,106.30154418945312,62.40338134765625,79.82188415527344,67.51344299316406,0.7261642217636108,0.0084445364773273,Asia
2010,Thailand,THA,68579443.0,870109340511.0,17198.228515625,0.5560042,241.01898193359372,3.51444935798645,355.0041809082031,113.9852066040039,64.00843048095703,80.78515625,77.3453598022461,0.7233968377113342,0.0085917664691805,Asia
2011,Thailand,THA,69007212.0,873642799890.0,17570.3671875,-0.6307972,244.87815856933597,3.5485880374908447,334.5388488769531,89.66069030761719,65.34967041015625,84.60868072509766,76.01677703857422,0.7102037072181702,0.0087364520877599,Asia
2012,Thailand,THA,69436091.0,936920832597.0,18619.578125,0.27619776,262.34765625,3.778260946273804,335.25567626953125,72.90803527832031,68.15479278564453,90.83322143554688,83.61499786376953,0.7505354285240173,0.0088826324790716,Asia
2013,Thailand,THA,69845112.0,962095812070.0,18796.78515625,-0.009373347,263.7535095214844,3.7762629985809326,330.7030334472656,66.94951629638672,67.14872741699219,91.3812026977539,85.50389862060547,0.7476891875267029,0.0090273097157478,Asia
2014,Thailand,THA,70216362.0,971562808709.0,19328.39453125,0.033388615,272.4876403808594,3.880686044692993,349.73114013671875,77.24349212646484,73.79377746582031,91.13677215576172,87.0927505493164,0.7683132886886597,0.0091778580099344,Asia
2015,Thailand,THA,70540787.0,1002011619070.0,19526.947265625,0.43353748,277.0987243652344,3.928205728530884,339.7840576171875,62.685359954833984,72.14248657226562,95.21759033203124,88.91205596923828,0.7826867699623108,0.0093256048858165,Asia
2016,Thailand,THA,70859835.0,1036430730493.0,19835.943359375,0.5785033,284.04547119140625,4.008553981781006,339.8197021484375,55.77425003051758,73.60014343261719,98.9239730834961,87.75933837890625,0.8025508522987366,0.0094732167199254,Asia
2017,Thailand,THA,71160183.0,1079732734924.0,20133.205078125,0.12942012,283.3476257324219,3.981828212738037,337.0189208984375,53.67129898071289,73.82398223876953,101.14608001708984,85.28904724121094,0.7876322269439697,0.0096196746453642,Asia
2018,Thailand,THA,71376081.0,1125329902301.0,20712.48828125,0.0791742,288.3049011230469,4.039237022399902,377.3447570800781,89.03988647460938,78.56426239013672,102.32991027832033,84.3316421508789,0.7848447561264038,0.0097770178690552,Asia
2019,Thailand,THA,71522264.0,1149130685920.0,20689.29296875,0.7282869,281.87744140625,3.941114664077759,416.8512878417969,134.97386169433594,70.06038665771484,103.6518325805664,85.2695541381836,0.7600526213645935,0.0099433306604623,Asia
2020,Thailand,THA,71641484.0,1078332670656.0,19257.4765625,0.63357115,271.9233093261719,3.795612335205078,415.7531433105469,143.82984924316406,74.79920196533203,96.31249237060548,78.2796859741211,0.7734271883964539,0.0101081700995564,Asia
2021,Thailand,THA,71727338.0,1095187026392.0,19334.578125,0.09331163,267.1418151855469,3.724407196044922,357.08648681640625,89.9446792602539,76.64752960205078,90.91973114013672,77.92330932617188,0.724612295627594,0.0102563938125967,Asia
2022,Thailand,THA,71735321.0,1124143758569.0,19347.23828125,-0.0012750626,272.5733642578125,3.79970932006836,378.1493835449219,105.57598876953124,69.80936431884766,105.82791900634766,75.53216552734375,0.7263244390487671,0.0104110604152083,Asia
1972,Trinidad and Tobago,TTO,1014927.0,13411911497.0,61328.68359375,-0.60827416,8.235512733459473,8.114389419555664,10.194982528686523,1.959470510482788,0.0,2.956847906112671,3.612704038619995,0.0507594794034957,0.0001586452272022,North America
1973,Trinidad and Tobago,TTO,1027860.0,13633377532.0,60063.40234375,-0.5200617,9.389822006225586,9.1353120803833,10.009953498840332,0.6201319694519043,0.0,3.480799913406372,3.4771358966827397,0.0549842789769172,0.0001631048653507,North America
1974,Trinidad and Tobago,TTO,1040768.0,14363102717.0,57135.421875,-0.8840777,10.04204273223877,9.648685455322266,9.877492904663086,-0.1645502299070358,0.0,3.275615930557251,3.180351972579956,0.0590780936181545,0.0001676477695582,North America
1975,Trinidad and Tobago,TTO,1053468.0,14634735593.0,45482.84765625,-0.919079,9.613295555114746,9.125380516052246,9.25865650177002,-0.3546385467052459,0.0,2.729680061340332,2.901887893676758,0.0565871596336364,0.0001719260035315,North America
1976,Trinidad and Tobago,TTO,1066314.0,16033149773.0,50523.109375,-0.8960903,15.910720825195312,14.921234130859377,15.47375202178955,-0.4369686245918274,0.0,8.159728050231934,3.762928009033203,0.089073359966278,0.0001790166279533,North America
1977,Trinidad and Tobago,TTO,1079560.0,17052216252.0,51919.51171875,-0.4943862,16.159107208251953,14.968234062194824,15.68678092956543,-0.472326248884201,0.0036639999598264,7.690735816955566,4.532368183135986,0.0880219638347625,0.0001862075005192,North America
1978,Trinidad and Tobago,TTO,1093393.0,19043817728.0,51615.08984375,-0.4752601,15.311589241027832,14.003737449645996,14.809107780456545,-0.5024809837341309,0.0,6.3716959953308105,5.602255821228027,0.080482505261898,0.0001930143916979,North America
1979,Trinidad and Tobago,TTO,1107652.0,19923964918.0,45017.40625,-0.39194807,16.706724166870117,15.0830078125,16.03331756591797,-0.6734065413475037,0.0,7.098723888397217,6.321785926818848,0.0856377780437469,0.0002004133420996,North America
1980,Trinidad and Tobago,TTO,1121750.0,21520182347.0,42745.93359375,-0.4286262,16.919052124023438,15.08272933959961,16.08721351623535,-0.8318378925323486,0.0,5.751235008239746,7.201865196228027,0.0871676057577133,0.0002078633697237,North America
1980,Tunisia,TUN,6606194.0,30237858313.0,5698.34716796875,-1.7782925,9.783795356750488,1.4810032844543457,10.117915153503418,0.3341201543807983,0.234495997428894,7.419600009918213,0.9013440012931824,0.050406489521265,0.0001643900468479,Africa
1981,Tunisia,TUN,6758291.0,31905564960.0,6074.13818359375,-0.9063411,10.199789047241213,1.5092260837554932,13.207785606384276,3.007997512817383,0.3114399909973144,7.562496185302734,0.8866879940032959,0.0540250018239021,0.0001696788967819,Africa
1982,Tunisia,TUN,6908649.0,31737804555.0,5682.2265625,-0.66511744,9.877887725830078,1.4297857284545898,15.171157836914062,5.293270587921143,0.186936005949974,7.422457218170166,0.9566720128059388,0.0527390502393245,0.000175432767719,Africa
1983,Tunisia,TUN,7053797.0,33229307822.0,6280.8798828125,-0.87786645,11.92006492614746,1.6898791790008545,15.531889915466309,3.6118245124816895,0.2564800083637237,8.636048316955566,0.9343199729919434,0.0630632042884826,0.0001816594158299,Africa
